# SampleTime SensorID Value
23, 1, 0.264667
23, 2, 0.408985
23, 3, 0.083371
24, 0, 0.034560
24, 1, 0.265741
24, 2, 0.410778
24, 3, 0.079109
25, 0, 0.036118
25, 1, 0.268824
25, 2, 0.414215
25, 3, 0.079552
26, 0, 0.032619
26, 1, 0.271452
26, 2, 0.409578
26, 3, 0.075926
27, 0, 0.028317
27, 1, 0.267993
27, 2, 0.413614
27, 3, 0.074049
28, 0, 0.029061
28, 1, 0.270193
28, 2, 0.408955
28, 3, 0.074755
29, 0, 0.026145
29, 1, 0.271384
29, 2, 0.407809
29, 3, 0.076138
30, 0, NULL
30, 1, 0.275870
30, 2, NULL
30, 3, 0.074751
31, 0, 0.335276
31, 1, 0.276423
31, 2, 0.197482
31, 3, 0.078563
32, 0, 0.330433
32, 1, 0.278145
32, 2, 0.197062
32, 3, 0.074086
33, 0, NULL
33, 1, 0.281211
33, 2, 0.201582
33, 3, 0.069235
34, 0, NULL
34, 1, 0.284798
34, 2, 0.201061
34, 3, 0.070314
35, 0, NULL
35, 1, 0.282121
35, 2, NULL
35, 3, 0.070412
36, 0, NULL
36, 1, 0.280598
36, 2, -0.408827
36, 3, 0.071763
37, 0, 0.202585
37, 1, 0.275658
37, 2, -0.405181
37, 3, 0.069889
38, 0, 0.206790
38, 1, 0.279626
38, 2, -0.401576
38, 3, 0.066859
39, 0, 0.207237
39, 1, 0.281617
39, 2, -0.398522
39, 3, 0.071125
40, 0, 0.210568
40, 1, 0.278839
40, 2, -0.393767
40, 3, NULL
41, 0, 0.214609
41, 1, 0.281486
41, 2, -0.389150
41, 3, -0.256118
42, 0, 0.215524
42, 1, 0.282229
42, 2, NULL
42, 3, -0.251743
43, 0, NULL
43, 1, 0.284987
43, 2, NULL
43, 3, -0.248851
44, 0, NULL
44, 1, 0.280753
44, 2, NULL
44, 3, -0.248465
45, 0, -0.142982
45, 1, 0.281762
45, 2, -0.415660
45, 3, -0.250739
46, 0, -0.144336
46, 1, 0.280424
46, 2, -0.419240
46, 3, -0.255694
47, 0, -0.140592
47, 1, 0.281907
47, 2, -0.422372
47, 3, -0.253823
48, 0, -0.138654
48, 1, 0.285968
48, 2, -0.426078
48, 3, -0.255922
49, 0, -0.141441
49, 1, 0.282422
49, 2, -0.430702
49, 3, -0.260856
50, 0, -0.142989
50, 1, 0.277830
50, 2, NULL
50, 3, -0.258595
51, 0, -0.141667
51, 1, 0.280445
51, 2, NULL
51, 3, -0.262283
52, 0, -0.139043
52, 1, 0.279424
52, 2, NULL
52, 3, -0.265121
53, 0, -0.136186
53, 1, 0.281021
53, 2, NULL
53, 3, -0.268263
54, 0, -0.141064
54, 1, 0.276963
54, 2, NULL
54, 3, -0.267118
55, 0, -0.137190
55, 1, 0.275020
55, 2, 0.239289
55, 3, -0.262564
56, 0, -0.134778
56, 1, NULL
56, 2, 0.243091
56, 3, -0.266903
57, 0, -0.138996
57, 1, NULL
57, 2, 0.243193
57, 3, -0.270657
58, 0, -0.143875
58, 1, NULL
58, 2, 0.248116
58, 3, -0.275168
59, 0, -0.147160
59, 1, NULL
59, 2, 0.245821
59, 3, -0.274104
60, 0, -0.145780
60, 1, NULL
60, 2, 0.246141
60, 3, -0.279099
61, 0, -0.145088
61, 1, NULL
61, 2, 0.239496
61, 3, -0.275910
62, 0, -0.148865
62, 1, -0.325905
62, 2, 0.238942
62, 3, -0.280400
63, 0, -0.146974
63, 1, -0.325166
63, 2, 0.239571
63, 3, -0.278957
64, 0, -0.146280
64, 1, -0.325299
64, 2, 0.239100
64, 3, -0.278050
65, 0, NULL
65, 1, -0.325123
65, 2, NULL
65, 3, -0.282966
66, 0, NULL
66, 1, -0.325756
66, 2, NULL
66, 3, -0.284020
67, 0, 0.169744
67, 1, NULL
67, 2, NULL
67, 3, -0.280532
68, 0, 0.169177
68, 1, NULL
68, 2, NULL
68, 3, -0.284147
69, 0, 0.071829
69, 1, NULL
69, 2, 0.029628
69, 3, -0.280753
70, 0, 0.069591
70, 1, NULL
70, 2, 0.034481
70, 3, -0.285510
71, 0, NULL
71, 1, NULL
71, 2, 0.035504
71, 3, -0.287521
72, 0, 0.134398
72, 1, NULL
72, 2, 0.039712
72, 3, -0.282758
73, 0, 0.129803
73, 1, NULL
73, 2, 0.041020
73, 3, -0.280203
74, 0, 0.130300
74, 1, NULL
74, 2, 0.040776
74, 3, -0.283173
75, 0, 0.130083
75, 1, NULL
75, 2, NULL
75, 3, -0.278193
76, 0, 0.134827
76, 1, NULL
76, 2, NULL
76, 3, NULL
77, 0, 0.134245
77, 1, NULL
77, 2, NULL
77, 3, NULL
78, 0, 0.139000
78, 1, NULL
78, 2, NULL
78, 3, NULL
79, 0, 0.143283
79, 1, NULL
79, 2, 0.121400
79, 3, NULL
80, 0, 0.138631
80, 1, NULL
80, 2, 0.121479
80, 3, NULL
81, 0, NULL
81, 1, NULL
81, 2, 0.122962
81, 3, NULL
82, 0, NULL
82, 1, 0.033106
82, 2, 0.120675
82, 3, NULL
83, 0, NULL
83, 1, 0.035953
83, 2, 0.121517
83, 3, 0.440243
84, 0, NULL
84, 1, 0.036718
84, 2, 0.122609
84, 3, NULL
85, 0, NULL
85, 1, 0.036003
85, 2, 0.118032
85, 3, 0.121085
86, 0, NULL
86, 1, 0.039469
86, 2, 0.120024
86, 3, 0.122169
87, 0, NULL
87, 1, 0.039493
87, 2, 0.118939
87, 3, 0.123236
88, 0, NULL
88, 1, 0.037881
88, 2, 0.123710
88, 3, 0.119028
89, 0, NULL
89, 1, 0.034983
89, 2, 0.127073
89, 3, 0.116499
90, 0, NULL
90, 1, 0.034832
90, 2, 0.123769
90, 3, 0.115414
91, 0, 0.114609
91, 1, 0.039366
91, 2, 0.128074
91, 3, 0.110511
92, 0, 0.110394
92, 1, 0.034367
92, 2, 0.124724
92, 3, 0.114431
93, 0, 0.106609
93, 1, 0.036792
93, 2, 0.129425
93, 3, 0.116478
94, 0, 0.105355
94, 1, 0.032015
94, 2, 0.126656
94, 3, 0.119716
95, 0, 0.105589
95, 1, NULL
95, 2, 0.131238
95, 3, 0.115512
96, 0, 0.108810
96, 1, -0.163468
96, 2, 0.130720
96, 3, 0.114828
97, 0, 0.104751
97, 1, -0.159827
97, 2, 0.135238
97, 3, 0.111764
98, 0, 0.108115
98, 1, -0.163601
98, 2, 0.138547
98, 3, 0.115300
99, 0, 0.111167
99, 1, -0.162209
99, 2, 0.136408
99, 3, 0.117856
100, 0, 0.107430
100, 1, -0.163228
100, 2, 0.138769
100, 3, 0.113178
101, 0, 0.106511
101, 1, -0.162168
101, 2, NULL
101, 3, 0.116866
102, 0, 0.106591
102, 1, -0.159226
102, 2, NULL
102, 3, 0.119956
103, 0, NULL
103, 1, -0.160488
103, 2, -0.044440
103, 3, 0.122076
104, 0, NULL
104, 1, -0.158472
104, 2, -0.047569
104, 3, 0.118169
105, 0, NULL
105, 1, -0.158110
105, 2, -0.042787
105, 3, 0.119896
106, 0, -0.116642
106, 1, -0.158921
106, 2, -0.039043
106, 3, 0.120760
107, 0, -0.114867
107, 1, -0.154135
107, 2, -0.040610
107, 3, 0.121528
108, 0, -0.116684
108, 1, -0.150597
108, 2, -0.036217
108, 3, 0.123535
109, 0, -0.116322
109, 1, -0.153778
109, 2, -0.034519
109, 3, NULL
110, 0, -0.121095
110, 1, -0.134023
110, 2, -0.030092
110, 3, NULL
111, 0, -0.123664
111, 1, -0.135558
111, 2, -0.026759
111, 3, NULL
112, 0, -0.123837
112, 1, -0.132341
112, 2, -0.024407
112, 3, 0.429384
113, 0, -0.119317
113, 1, -0.134160
113, 2, -0.026799
113, 3, 0.429601
114, 0, -0.117952
114, 1, -0.132255
114, 2, -0.027346
114, 3, 0.431965
115, 0, -0.120858
115, 1, -0.133734
115, 2, NULL
115, 3, 0.436609
116, 0, -0.123033
116, 1, -0.133301
116, 2, -0.201244
116, 3, NULL
117, 0, -0.121019
117, 1, -0.134382
117, 2, -0.197871
117, 3, NULL
118, 0, -0.117908
118, 1, -0.130440
118, 2, -0.193806
118, 3, NULL
119, 0, NULL
119, 1, -0.130492
119, 2, -0.193251
119, 3, NULL
120, 0, 0.354229
120, 1, -0.129621
120, 2, -0.196404
120, 3, NULL
121, 0, 0.356152
121, 1, -0.131961
121, 2, -0.200913
121, 3, NULL
122, 0, 0.354258
122, 1, NULL
122, 2, -0.200086
122, 3, NULL
123, 0, 0.351985
123, 1, 0.489978
123, 2, -0.203627
123, 3, NULL
124, 0, 0.355973
124, 1, 0.494452
124, 2, -0.202539
124, 3, 0.090607
125, 0, 0.360920
125, 1, 0.492504
125, 2, -0.202671
125, 3, 0.093825
126, 0, 0.364456
126, 1, 0.493974
126, 2, -0.198636
126, 3, 0.088977
127, 0, 0.367646
127, 1, NULL
127, 2, -0.197308
127, 3, 0.127449
128, 0, NULL
128, 1, NULL
128, 2, -0.193934
128, 3, 0.123254
129, 0, -0.031862
129, 1, NULL
129, 2, -0.196541
129, 3, 0.124216
130, 0, -0.028341
130, 1, NULL
130, 2, -0.196745
130, 3, 0.122903
131, 0, -0.029574
131, 1, NULL
131, 2, -0.195098
131, 3, 0.118744
132, 0, -0.031320
132, 1, NULL
132, 2, -0.195329
132, 3, 0.117398
133, 0, NULL
133, 1, NULL
133, 2, -0.195652
133, 3, 0.121871
134, 0, NULL
134, 1, NULL
134, 2, -0.191194
134, 3, 0.118195
135, 0, NULL
135, 1, -0.285023
135, 2, -0.190010
135, 3, 0.118095
136, 0, NULL
136, 1, NULL
136, 2, -0.192733
136, 3, 0.113444
137, 0, -0.414821
137, 1, NULL
137, 2, -0.193234
137, 3, 0.116102
138, 0, NULL
138, 1, NULL
138, 2, -0.189019
138, 3, 0.112467
139, 0, NULL
139, 1, 0.254946
139, 2, -0.191569
139, 3, 0.109586
140, 0, -0.429328
140, 1, 0.251002
140, 2, -0.190487
140, 3, 0.105167
141, 0, -0.426090
141, 1, 0.248825
141, 2, -0.194272
141, 3, 0.108839
142, 0, -0.429835
142, 1, 0.244813
142, 2, -0.196982
142, 3, 0.109382
143, 0, -0.425188
143, 1, 0.243870
143, 2, -0.195080
143, 3, 0.112019
144, 0, -0.422599
144, 1, 0.247775
144, 2, -0.192309
144, 3, 0.116106
145, 0, -0.425079
145, 1, 0.244174
145, 2, -0.189931
145, 3, 0.115857
146, 0, -0.424923
146, 1, 0.247801
146, 2, -0.194017
146, 3, 0.110986
147, 0, -0.422336
147, 1, 0.243861
147, 2, -0.190039
147, 3, 0.108032
148, 0, -0.426015
148, 1, 0.241746
148, 2, -0.187720
148, 3, 0.105894
149, 0, -0.428679
149, 1, 0.243701
149, 2, -0.187327
149, 3, 0.109797
150, 0, -0.425204
150, 1, 0.245099
150, 2, -0.184111
150, 3, 0.108372
151, 0, NULL
151, 1, 0.247659
151, 2, -0.188690
151, 3, 0.106129
152, 0, NULL
152, 1, 0.242858
152, 2, -0.189539
152, 3, 0.110291
153, 0, NULL
153, 1, 0.240791
153, 2, -0.194341
153, 3, 0.109542
154, 0, 0.178018
154, 1, 0.240130
154, 2, -0.194580
154, 3, 0.112060
155, 0, 0.180248
155, 1, 0.237465
155, 2, -0.193236
155, 3, 0.115887
156, 0, NULL
156, 1, 0.241875
156, 2, -0.192287
156, 3, 0.113617
157, 0, NULL
157, 1, 0.245092
157, 2, -0.189345
157, 3, 0.110119
158, 0, NULL
158, 1, 0.245034
158, 2, -0.185605
158, 3, 0.112732
159, 0, NULL
159, 1, NULL
159, 2, -0.180724
159, 3, 0.113563
160, 0, NULL
160, 1, 0.356068
160, 2, -0.180094
160, 3, 0.116023
161, 0, NULL
161, 1, 0.352498
161, 2, -0.178401
161, 3, 0.120890
162, 0, NULL
162, 1, -0.001123
162, 2, -0.178994
162, 3, 0.121718
163, 0, 0.129760
163, 1, -0.001264
163, 2, -0.183506
163, 3, 0.124666
164, 0, 0.129515
164, 1, NULL
164, 2, -0.181195
164, 3, 0.126844
165, 0, 0.131807
165, 1, NULL
165, 2, -0.184247
165, 3, 0.129620
166, 0, 0.128087
166, 1, NULL
166, 2, -0.187156
166, 3, 0.132240
167, 0, 0.123555
167, 1, 0.261912
167, 2, -0.187226
167, 3, 0.129347
168, 0, 0.127954
168, 1, 0.264188
168, 2, -0.186606
168, 3, 0.124608
169, 0, 0.132715
169, 1, 0.268937
169, 2, -0.183921
169, 3, 0.119985
170, 0, 0.128924
170, 1, 0.266417
170, 2, -0.187178
170, 3, NULL
171, 0, 0.131908
171, 1, 0.265021
171, 2, -0.188313
171, 3, NULL
172, 0, 0.134924
172, 1, NULL
172, 2, -0.193046
172, 3, -0.067877
173, 0, NULL
173, 1, 0.359349
173, 2, -0.190250
173, 3, -0.063773
174, 0, 0.186880
174, 1, 0.361856
174, 2, -0.195147
174, 3, -0.061014
175, 0, 0.187564
175, 1, 0.362826
175, 2, -0.193909
175, 3, -0.059060
176, 0, 0.187691
176, 1, 0.360770
176, 2, -0.193766
176, 3, -0.060057
177, 0, 0.186443
177, 1, 0.362164
177, 2, -0.193553
177, 3, NULL
178, 0, 0.187871
178, 1, 0.359830
178, 2, -0.188932
178, 3, NULL
179, 0, 0.188127
179, 1, 0.362623
179, 2, -0.186734
179, 3, NULL
180, 0, 0.191519
180, 1, NULL
180, 2, -0.184752
180, 3, NULL
181, 0, NULL
181, 1, 0.135889
181, 2, -0.186964
181, 3, NULL
182, 0, 0.045395
182, 1, NULL
182, 2, -0.183481
182, 3, NULL
183, 0, 0.047378
183, 1, NULL
183, 2, -0.188130
183, 3, NULL
184, 0, 0.045220
184, 1, NULL
184, 2, -0.187241
184, 3, NULL
185, 0, 0.047174
185, 1, NULL
185, 2, -0.183225
185, 3, -0.300567
186, 0, 0.050343
186, 1, NULL
186, 2, NULL
186, 3, -0.301137
187, 0, 0.051305
187, 1, NULL
187, 2, NULL
187, 3, -0.301717
188, 0, 0.048502
188, 1, 0.426944
188, 2, NULL
188, 3, -0.302806
189, 0, 0.048611
189, 1, 0.429046
189, 2, -0.173788
189, 3, -0.303854
190, 0, 0.051992
190, 1, 0.428390
190, 2, -0.169752
190, 3, -0.302282
191, 0, 0.055068
191, 1, 0.432839
191, 2, -0.167701
191, 3, -0.303614
192, 0, 0.054824
192, 1, 0.433227
192, 2, -0.167314
192, 3, -0.306347
193, 0, 0.056203
193, 1, 0.433138
193, 2, -0.166674
193, 3, -0.308021
194, 0, 0.056126
194, 1, 0.429766
194, 2, -0.166239
194, 3, -0.308506
195, 0, 0.057131
195, 1, 0.428798
195, 2, -0.169209
195, 3, -0.304295
196, 0, NULL
196, 1, 0.430169
196, 2, -0.164512
196, 3, -0.304676
197, 0, 0.009779
197, 1, 0.433798
197, 2, -0.166237
197, 3, -0.306691
198, 0, 0.010921
198, 1, 0.435888
198, 2, -0.166372
198, 3, -0.305651
199, 0, 0.014610
199, 1, 0.433151
199, 2, -0.167560
199, 3, -0.303647
200, 0, NULL
200, 1, 0.431532
200, 2, -0.166195
200, 3, -0.306140
201, 0, NULL
201, 1, 0.432593
201, 2, -0.167659
201, 3, -0.301174
202, 0, NULL
202, 1, 0.431998
202, 2, -0.163021
202, 3, -0.305057
203, 0, -0.010759
203, 1, 0.435272
203, 2, -0.163383
203, 3, -0.302911
204, 0, -0.009017
204, 1, 0.431475
204, 2, -0.166677
204, 3, -0.307014
205, 0, -0.011666
205, 1, 0.434094
205, 2, -0.161788
205, 3, -0.303259
206, 0, NULL
206, 1, 0.434478
206, 2, -0.164258
206, 3, -0.298987
207, 0, NULL
207, 1, 0.435281
207, 2, -0.160899
207, 3, -0.296143
208, 0, 0.042944
208, 1, NULL
208, 2, -0.157682
208, 3, -0.300454
209, 0, 0.039378
209, 1, NULL
209, 2, -0.155852
209, 3, -0.304463
210, 0, 0.038583
210, 1, NULL
210, 2, 0.335737
210, 3, -0.306035
211, 0, 0.039380
211, 1, NULL
211, 2, 0.333569
211, 3, -0.305266
212, 0, 0.041843
212, 1, NULL
212, 2, 0.332575
212, 3, -0.306912
213, 0, 0.038817
213, 1, NULL
213, 2, NULL
213, 3, -0.303263
214, 0, 0.035894
214, 1, NULL
214, 2, NULL
214, 3, -0.306984
215, 0, 0.037238
215, 1, NULL
215, 2, NULL
215, 3, -0.309436
216, 0, 0.039537
216, 1, NULL
216, 2, 0.330419
216, 3, -0.312021
217, 0, 0.037244
217, 1, NULL
217, 2, 0.327453
217, 3, -0.308286
218, 0, 0.037463
218, 1, NULL
218, 2, 0.328171
218, 3, -0.305472
219, 0, 0.039562
219, 1, 0.446620
219, 2, NULL
219, 3, -0.303437
220, 0, 0.065404
220, 1, 0.446962
220, 2, NULL
220, 3, -0.305147
221, 0, 0.061790
221, 1, 0.442722
221, 2, NULL
221, 3, -0.307129
222, 0, 0.057153
222, 1, 0.440863
222, 2, NULL
222, 3, -0.307239
223, 0, 0.057227
223, 1, 0.443831
223, 2, NULL
223, 3, -0.305049
224, 0, 0.055530
224, 1, 0.443465
224, 2, NULL
224, 3, -0.309716
225, 0, 0.055155
225, 1, 0.444481
225, 2, NULL
225, 3, NULL
226, 0, 0.055802
226, 1, 0.440203
226, 2, 0.310495
226, 3, NULL
227, 0, 0.051708
227, 1, 0.436009
227, 2, 0.315191
227, 3, NULL
228, 0, 0.053232
228, 1, 0.433518
228, 2, NULL
228, 3, 0.114755
229, 0, 0.055137
229, 1, 0.431070
229, 2, 0.031940
229, 3, 0.113179
230, 0, 0.060087
230, 1, 0.434256
230, 2, 0.036458
230, 3, 0.112884
231, 0, 0.055312
231, 1, 0.429626
231, 2, 0.037990
231, 3, -0.450918
232, 0, 0.051375
232, 1, 0.427346
232, 2, 0.038263
232, 3, -0.450005
233, 0, 0.054318
233, 1, 0.428342
233, 2, 0.033836
233, 3, -0.447347
234, 0, 0.050209
234, 1, NULL
234, 2, 0.029784
234, 3, -0.450335
235, 0, 0.049941
235, 1, NULL
235, 2, 0.319477
235, 3, -0.448033
236, 0, 0.050868
236, 1, 0.485709
236, 2, 0.314907
236, 3, -0.444945
237, 0, 0.054847
237, 1, 0.480717
237, 2, 0.313634
237, 3, NULL
238, 0, 0.054734
238, 1, 0.480609
238, 2, 0.309443
238, 3, NULL
239, 0, 0.059540
239, 1, 0.484673
239, 2, 0.306320
239, 3, NULL
240, 0, 0.060195
240, 1, 0.481382
240, 2, 0.307837
240, 3, NULL
241, 0, 0.064367
241, 1, 0.476580
241, 2, 0.312477
241, 3, NULL
242, 0, 0.068732
242, 1, 0.475473
242, 2, 0.316326
242, 3, NULL
243, 0, 0.069559
243, 1, 0.472110
243, 2, 0.316916
243, 3, -0.329260
244, 0, 0.065439
244, 1, 0.468187
244, 2, 0.312633
244, 3, -0.331571
245, 0, 0.068169
245, 1, NULL
245, 2, 0.317017
245, 3, -0.335294
246, 0, 0.068363
246, 1, 0.189846
246, 2, 0.320865
246, 3, -0.331869
247, 0, 0.067373
247, 1, 0.187029
247, 2, 0.322686
247, 3, -0.329137
248, 0, 0.066354
248, 1, 0.189471
248, 2, 0.324417
248, 3, -0.326480
249, 0, 0.065527
249, 1, NULL
249, 2, 0.328414
249, 3, -0.328473
250, 0, NULL
250, 1, 0.019046
250, 2, 0.325426
250, 3, -0.323729
251, 0, -0.409325
251, 1, 0.016280
251, 2, 0.325264
251, 3, -0.326093
252, 0, -0.412748
252, 1, 0.014647
252, 2, NULL
252, 3, -0.325681
253, 0, -0.409549
253, 1, 0.015400
253, 2, NULL
253, 3, -0.325622
254, 0, -0.405766
254, 1, 0.020350
254, 2, NULL
254, 3, -0.323072
255, 0, -0.407681
255, 1, 0.024543
255, 2, -0.175855
255, 3, -0.319419
256, 0, -0.405829
256, 1, 0.022148
256, 2, -0.173535
256, 3, -0.321476
257, 0, -0.410029
257, 1, -0.150507
257, 2, -0.169709
257, 3, -0.320742
258, 0, 0.100843
258, 1, -0.150337
258, 2, -0.171163
258, 3, -0.318757
259, 0, NULL
259, 1, -0.147468
259, 2, -0.175351
259, 3, -0.322145
260, 0, NULL
260, 1, -0.150533
260, 2, -0.172345
260, 3, -0.319941
261, 0, NULL
261, 1, -0.154704
261, 2, -0.169782
261, 3, -0.324928
262, 0, 0.422643
262, 1, -0.152610
262, 2, -0.166875
262, 3, -0.320409
263, 0, 0.422269
263, 1, -0.149051
263, 2, -0.163650
263, 3, -0.321509
264, 0, 0.422013
264, 1, -0.144916
264, 2, -0.168139
264, 3, -0.325071
265, 0, 0.420629
265, 1, -0.146417
265, 2, -0.171855
265, 3, -0.325353
266, 0, 0.420261
266, 1, -0.150364
266, 2, -0.168553
266, 3, -0.327239
267, 0, 0.423202
267, 1, -0.149103
267, 2, -0.165908
267, 3, -0.325702
268, 0, 0.420401
268, 1, -0.147534
268, 2, -0.163256
268, 3, -0.328050
269, 0, 0.416612
269, 1, -0.148468
269, 2, -0.158361
269, 3, -0.325127
270, 0, 0.416860
270, 1, -0.143695
270, 2, -0.162343
270, 3, -0.326517
271, 0, 0.417967
271, 1, -0.141962
271, 2, -0.157955
271, 3, -0.322700
272, 0, 0.417120
272, 1, NULL
272, 2, -0.154327
272, 3, -0.323826
273, 0, 0.415767
273, 1, NULL
273, 2, -0.157385
273, 3, -0.321654
274, 0, 0.410820
274, 1, NULL
274, 2, -0.159630
274, 3, NULL
275, 0, 0.415141
275, 1, NULL
275, 2, -0.160787
275, 3, NULL
276, 0, 0.413541
276, 1, NULL
276, 2, -0.164259
276, 3, NULL
277, 0, 0.413197
277, 1, NULL
277, 2, -0.166640
277, 3, NULL
278, 0, 0.412882
278, 1, NULL
278, 2, -0.162707
278, 3, -0.428031
279, 0, 0.410484
279, 1, 0.256836
279, 2, -0.167668
279, 3, -0.426648
280, 0, 0.411858
280, 1, 0.252867
280, 2, -0.168706
280, 3, -0.430372
281, 0, 0.416564
281, 1, 0.256507
281, 2, -0.166811
281, 3, -0.426748
282, 0, 0.421303
282, 1, 0.257273
282, 2, -0.168491
282, 3, -0.426667
283, 0, 0.422346
283, 1, 0.256771
283, 2, -0.165854
283, 3, -0.423452
284, 0, 0.426860
284, 1, 0.255184
284, 2, NULL
284, 3, -0.418679
285, 0, 0.427398
285, 1, 0.385921
285, 2, NULL
285, 3, -0.417099
286, 0, NULL
286, 1, 0.382121
286, 2, NULL
286, 3, -0.419981
287, 0, NULL
287, 1, 0.385158
287, 2, NULL
287, 3, -0.417334
288, 0, NULL
288, 1, 0.389837
288, 2, NULL
288, 3, -0.417541
289, 0, -0.323698
289, 1, 0.391222
289, 2, NULL
289, 3, -0.414965
290, 0, -0.326640
290, 1, 0.390398
290, 2, NULL
290, 3, -0.416363
291, 0, -0.328591
291, 1, 0.387929
291, 2, NULL
291, 3, -0.418187
292, 0, -0.329718
292, 1, NULL
292, 2, -0.478282
292, 3, -0.420045
293, 0, -0.327177
293, 1, 0.245684
293, 2, -0.481650
293, 3, -0.418903
294, 0, -0.331678
294, 1, 0.248801
294, 2, -0.481235
294, 3, -0.419587
295, 0, -0.331698
295, 1, 0.245831
295, 2, NULL
295, 3, -0.418439
296, 0, -0.333093
296, 1, 0.246069
296, 2, 0.095071
296, 3, -0.421952
297, 0, -0.335567
297, 1, 0.242862
297, 2, 0.094307
297, 3, -0.426399
298, 0, -0.333481
298, 1, 0.244623
298, 2, 0.093284
298, 3, -0.430622
299, 0, NULL
299, 1, 0.245582
299, 2, 0.095731
299, 3, -0.425649
300, 0, NULL
300, 1, 0.243550
300, 2, 0.093426
300, 3, -0.423247
301, 0, NULL
301, 1, 0.247761
301, 2, NULL
301, 3, -0.423868
302, 0, NULL
302, 1, 0.251614
302, 2, NULL
302, 3, -0.425148
303, 0, -0.274120
303, 1, 0.248846
303, 2, NULL
303, 3, -0.428341
304, 0, -0.049855
304, 1, 0.245750
304, 2, NULL
304, 3, NULL
305, 0, -0.054255
305, 1, 0.245729
305, 2, -0.047528
305, 3, -0.415123
306, 0, -0.053594
306, 1, 0.248649
306, 2, -0.052377
306, 3, -0.415974
307, 0, -0.054444
307, 1, 0.244355
307, 2, -0.056473
307, 3, NULL
308, 0, -0.055634
308, 1, 0.245161
308, 2, -0.054818
308, 3, -0.036673
309, 0, -0.056679
309, 1, NULL
309, 2, -0.059431
309, 3, NULL
310, 0, -0.053111
310, 1, NULL
310, 2, -0.055989
310, 3, NULL
311, 0, -0.057815
311, 1, NULL
311, 2, -0.060626
311, 3, NULL
312, 0, -0.055459
312, 1, NULL
312, 2, -0.056092
312, 3, NULL
313, 0, -0.055084
313, 1, NULL
313, 2, -0.052919
313, 3, -0.470162
314, 0, -0.051099
314, 1, NULL
314, 2, -0.054005
314, 3, -0.474695
315, 0, NULL
315, 1, -0.416939
315, 2, -0.052005
315, 3, -0.469871
316, 0, NULL
316, 1, -0.413408
316, 2, -0.050661
316, 3, NULL
317, 0, NULL
317, 1, -0.412009
317, 2, -0.050277
317, 3, NULL
318, 0, -0.124028
318, 1, -0.414577
318, 2, -0.052373
318, 3, NULL
319, 0, -0.127538
319, 1, -0.418262
319, 2, -0.051095
319, 3, NULL
320, 0, -0.131972
320, 1, -0.418179
320, 2, -0.049753
320, 3, NULL
321, 0, -0.136823
321, 1, -0.419125
321, 2, NULL
321, 3, 0.300261
322, 0, -0.140016
322, 1, -0.421304
322, 2, 0.476906
322, 3, 0.301307
323, 0, -0.142353
323, 1, 0.037974
323, 2, 0.476402
323, 3, 0.305303
324, 0, NULL
324, 1, 0.042134
324, 2, 0.473035
324, 3, 0.308901
325, 0, 0.179868
325, 1, 0.044505
325, 2, 0.474485
325, 3, 0.304614
326, 0, 0.175701
326, 1, 0.048006
326, 2, 0.475154
326, 3, 0.302600
327, 0, 0.175057
327, 1, 0.046735
327, 2, 0.475063
327, 3, 0.306511
328, 0, 0.171481
328, 1, 0.048407
328, 2, 0.475282
328, 3, 0.303659
329, 0, 0.170285
329, 1, 0.049211
